telemetry_id,driver_id,delivery_id,session_id,timestamp,latitude,longitude,altitude_m,heading_degrees,speed_mph,gps_accuracy_m,hard_brake_event,rapid_acceleration_event,sharp_turn_event,speeding_event,phone_interaction_event,device_type,app_version,battery_pct,network_type,signal_strength_dbm,delivery_status,estimated_arrival_min,distance_to_destination_mi,on_time_flag,weather_condition,temperature_f,traffic_condition,time_of_day_segment,trip_distance_elapsed_mi,idle_time_sec,safety_score,earnings_per_mile
TEL-3E12A278F478,DRV-1011,,SES-BA5F5385,2025-03-04T20:04:00.000Z,33.015548,-96.791091,129.8,0.0,0.0,10.0,False,False,False,False,False,android,4.2.1,42,LTE,-83,idle,0.0,0.0,True,clear,55.8,light,dinner,0.0,4,99,2.0
TEL-0B328A0E8741,DRV-1004,PR-240705-S8CP6FJ,SES-F2B56F83,2025-03-03T04:27:30.000Z,32.991427,-96.599591,161.2,0.0,0.0,11.8,False,False,False,False,False,android,4.1.2,36,5G,-102,delivered,0.0,0.0,True,fog,97.5,heavy,late_night,1.173,0,97,3.34
TEL-75F1F6C73226,DRV-1000,PR-240721-G1VUJZH,SES-2BDB5CD2,2025-03-07T15:05:00.000Z,33.008034,-96.725571,142.8,211.8,15.9,13.9,False,False,False,True,False,ios,4.1.2,90,5G,-80,en_route_to_restaurant,5.5,1.445,True,clear,92.9,moderate,dinner,0.133,0,79,3.3
TEL-89C00914F5B9,DRV-1016,,SES-862766C8,2025-03-01T17:51:00.000Z,33.026164,-96.612287,125.8,0.0,0.0,6.1,False,False,False,False,False,android,4.2.1,73,LTE,-63,idle,0.0,0.0,True,clear,59.4,heavy,dinner,0.0,34,100,2.34
TEL-106EF725C110,DRV-1001,,SES-A1D9DD25,2025-03-08T12:38:00.000Z,32.793653,-96.825151,155.1,0.0,0.0,6.8,False,False,False,False,False,android,4.2.0,86,LTE,-104,idle,0.0,0.0,True,clear,48.0,light,lunch,0.0,43,97,1.65
TEL-881C3F9EC025,DRV-1007,PR-240608-GNZ063U,SES-6778E371,2025-03-02T16:36:00.000Z,32.807046,-96.795143,139.7,0.0,0.0,5.2,False,False,False,False,False,ios,4.2.0,76,LTE,-58,delivered,0.0,0.0,True,clear,96.5,heavy,dinner,1.97,0,100,3.42
TEL-94E3425AE70B,DRV-1009,PR-240615-6C0W6SN,SES-C9E1979F,2025-03-04T19:14:30.000Z,33.042819,-96.651223,145.2,36.0,18.4,4.2,False,False,False,False,False,android,4.2.1,65,wifi,-69,en_route_to_restaurant,0.3,0.081,True,clear,77.6,heavy,dinner,0.501,0,100,2.38
TEL-DA78ECADE52C,DRV-1015,PR-240613-R5RP7FX,SES-5B2DEC15,2025-03-06T00:45:30.000Z,32.981084,-96.587406,156.6,0.0,0.0,5.4,False,False,False,False,False,android,4.1.2,44,LTE,-81,delivered,0.0,0.0,True,clear,49.5,moderate,late_night,1.433,0,100,1.3
TEL-7AA5B4D78D92,DRV-1019,PR-240621-54NJ0VI,SES-AA9909CF,2025-03-05T02:43:00.000Z,32.964049,-96.744072,168.6,0.0,0.0,8.3,False,False,False,False,False,android,4.1.2,74,wifi,-64,waiting_at_restaurant,0.0,0.0,False,rain,77.3,light,late_night,0.727,37,100,1.4
TEL-A2EA157AF89D,DRV-1003,PR-240730-L401NVV,SES-EADB29BC,2025-03-06T18:15:30.000Z,32.788394,-96.752407,129.2,130.0,11.3,9.4,False,False,False,False,False,ios,4.1.2,63,LTE,-81,en_route_to_customer,0.1,0.023,True,clear,50.0,moderate,dinner,2.021,0,100,1.77
TEL-EEC7849D15FE,DRV-1008,PR-240715-SBETN6T,SES-54ED7C6B,2025-03-05T17:37:30.000Z,32.931521,-96.588807,129.9,319.4,21.1,3.5,False,False,False,False,False,android,4.2.0,63,3G,-61,en_route_to_restaurant,0.2,0.061,True,rain,76.5,moderate,dinner,0.666,0,100,2.26
TEL-77FE69083A29,DRV-1013,PR-240825-AKNA9HM,SES-0912B165,2025-03-09T19:13:00.000Z,33.023276,-96.60225,142.1,192.5,13.8,15.8,False,False,False,False,False,ios,4.2.1,81,wifi,-101,en_route_to_restaurant,5.7,1.316,False,clear,50.6,heavy,dinner,0.115,0,97,3.44
TEL-BC1D7C39A2A0,DRV-1016,PR-240726-NKT1UDU,SES-7220D465,2025-03-02T06:55:00.000Z,32.973732,-96.608093,138.6,320.5,23.0,4.5,False,False,False,False,False,android,4.2.1,84,LTE,-72,en_route_to_restaurant,0.2,0.071,True,fog,60.7,moderate,breakfast,1.171,0,100,2.49
TEL-524F3763988F,DRV-1000,,SES-9EEFD5D1,2025-03-08T00:15:00.000Z,33.009308,-96.633338,128.7,0.0,0.0,13.1,False,False,False,False,False,ios,4.1.2,61,LTE,-68,idle,0.0,0.0,True,fog,77.9,light,late_night,0.0,45,100,3.51
TEL-1C54D3157DA6,DRV-1003,PR-240804-AX2F0C8,SES-08714443,2025-03-06T11:56:30.000Z,32.962341,-96.80603,174.9,0.0,0.0,6.0,False,False,False,False,False,ios,4.1.2,53,5G,-77,delivered,0.0,0.0,True,fog,94.7,heavy,lunch,2.059,0,100,1.32
TEL-108FDF910DFE,DRV-1013,PR-240803-9LD22FE,SES-5574B56F,2025-03-09T14:53:30.000Z,32.936218,-96.561788,144.4,152.4,14.9,8.8,False,False,False,False,False,ios,4.2.1,78,LTE,-90,en_route_to_customer,1.9,0.477,False,clear,47.6,heavy,lunch,1.366,0,100,1.91
TEL-56BDE9D6791F,DRV-1000,PR-240630-7I74N8X,SES-6A4B9F58,2025-03-07T14:15:30.000Z,32.733544,-96.844568,139.4,185.2,9.9,11.5,False,False,False,False,False,ios,4.1.2,87,LTE,-91,en_route_to_customer,0.2,0.038,True,clear,74.4,moderate,lunch,1.596,0,98,2.26
TEL-768DE3C858B2,DRV-1003,PR-240715-ERR3CR0,SES-9754334E,2025-03-06T07:19:00.000Z,33.094077,-96.673306,137.3,221.8,17.6,3.7,False,False,False,False,False,ios,4.1.2,96,5G,-56,en_route_to_restaurant,1.0,0.299,True,clear,95.3,heavy,breakfast,0.413,0,99,3.71
TEL-0D24CDF6745D,DRV-1013,PR-240620-02S8VMD,SES-EDC10B3A,2025-03-09T09:53:00.000Z,32.924123,-96.566282,174.5,115.8,17.3,14.5,False,True,False,False,False,ios,4.2.1,77,LTE,-82,en_route_to_customer,1.6,0.475,False,rain,53.4,heavy,breakfast,0.841,0,92,1.31
TEL-5F297B5BC3AC,DRV-1017,PR-240818-BP9CQ9O,SES-8AD917E2,2025-03-05T06:53:00.000Z,33.041554,-96.625099,137.9,0.0,0.0,13.1,False,False,False,False,False,android,4.1.2,89,LTE,-87,delivered,0.0,0.0,False,clear,92.4,light,breakfast,3.704,0,100,2.77
TEL-7F01C25BA0F9,DRV-1009,PR-240619-RSL6APY,SES-A1336A30,2025-03-04T14:32:30.000Z,33.01543,-96.770366,140.4,0.0,0.0,10.3,False,False,False,False,False,android,4.2.1,82,LTE,-67,delivered,0.0,0.0,True,clear,86.9,light,lunch,3.193,0,100,2.31
TEL-2A177BE24E83,DRV-1011,PR-240612-QEWG643,SES-8684D78B,2025-03-05T03:00:00.000Z,32.987552,-96.6449,162.0,15.2,16.9,16.0,False,False,False,False,False,android,4.2.1,61,LTE,-103,en_route_to_restaurant,2.8,0.778,True,rain,50.4,heavy,late_night,0.404,0,100,3.18
TEL-6C5BFB7C6EBB,DRV-1006,PR-240712-KZAAWM4,SES-E79F7695,2025-03-05T01:39:00.000Z,32.991963,-96.778064,143.7,298.1,36.5,9.2,False,False,False,False,False,ios,4.2.0,71,5G,-56,en_route_to_customer,0.3,0.154,True,clear,53.9,light,late_night,2.448,0,100,2.4
TEL-169DC02F023E,DRV-1006,PR-240615-CG0BN7E,SES-F600D152,2025-03-05T09:27:00.000Z,32.976613,-96.622605,159.9,254.6,14.3,10.0,False,False,False,False,False,ios,4.2.0,59,LTE,-104,en_route_to_restaurant,0.1,0.019,True,clear,71.5,moderate,breakfast,0.762,0,100,2.53
TEL-BC370CA5F356,DRV-1000,PR-240706-1S4I7G1,SES-A8D9F253,2025-03-07T22:53:00.000Z,32.974702,-96.568431,153.5,81.6,27.7,9.3,False,False,False,False,False,ios,4.1.2,79,LTE,-72,en_route_to_restaurant,0.1,0.06,True,fog,70.3,light,late_night,1.145,0,100,2.13
TEL-FFCEE44E705F,DRV-1011,PR-240727-6P56KMR,SES-92FF794E,2025-03-05T10:41:30.000Z,32.959389,-96.785766,151.0,163.5,25.8,13.0,False,False,False,False,True,android,4.2.1,85,LTE,-62,en_route_to_customer,0.1,0.056,True,clear,83.0,light,breakfast,2.501,0,73,1.49
TEL-EC9CF91EBD3B,DRV-1017,PR-240627-9UJ6R1I,SES-F1FEEFA7,2025-03-05T00:20:00.000Z,32.946476,-96.589508,131.8,0.0,0.0,13.1,False,False,False,False,False,android,4.1.2,75,LTE,-103,waiting_at_restaurant,0.0,0.0,False,clear,49.8,moderate,late_night,0.428,35,100,3.66
TEL-335D2D653534,DRV-1005,PR-240630-1BOEE1F,SES-D2887E55,2025-03-06T21:56:00.000Z,33.065071,-96.612424,162.1,37.3,16.0,15.8,False,False,False,False,False,ios,4.1.2,65,LTE,-64,en_route_to_customer,3.7,0.975,True,rain,90.6,moderate,late_night,1.309,0,100,3.79
TEL-6189FFF038DD,DRV-1000,PR-240626-KWFU82X,SES-74B7AB7D,2025-03-07T19:13:30.000Z,33.025297,-96.663023,170.9,4.6,14.3,8.5,False,False,False,False,False,ios,4.1.2,59,offline,-73,en_route_to_restaurant,0.3,0.079,True,clear,72.7,moderate,dinner,0.649,0,99,2.84
TEL-0B3F2CCAAC02,DRV-1009,PR-240721-JFPTGVF,SES-14059468,2025-03-04T07:56:30.000Z,32.928119,-96.625509,134.0,165.1,14.0,3.2,False,False,False,False,False,android,4.2.1,94,3G,-93,en_route_to_restaurant,0.2,0.058,True,clear,85.9,heavy,breakfast,0.41,0,100,1.78
TEL-5AF6580C295A,DRV-1011,PR-240718-F9JDD7V,SES-BAD854FB,2025-03-04T21:23:00.000Z,32.765194,-96.839494,172.9,193.2,20.1,17.6,False,False,False,False,False,android,4.2.1,92,wifi,-58,en_route_to_customer,2.2,0.745,True,clear,104.6,heavy,late_night,1.105,0,100,3.48
TEL-F43EE96B8AAF,DRV-1003,PR-240716-TGSUQLT,SES-3EFE4E8E,2025-03-06T11:16:30.000Z,33.021657,-96.687299,144.6,232.0,17.4,5.1,True,False,False,False,False,ios,4.1.2,84,wifi,-86,en_route_to_customer,0.5,0.133,True,clear,65.3,moderate,lunch,1.016,0,82,1.49
TEL-9D4F26F686C2,DRV-1006,PR-240615-CG0BN7E,SES-F600D152,2025-03-05T09:28:30.000Z,32.976492,-96.622754,141.8,0.0,0.0,9.7,False,False,False,False,True,ios,4.2.0,59,LTE,-98,waiting_at_restaurant,0.0,0.0,False,clear,47.0,moderate,breakfast,0.978,23,74,3.56
TEL-61C1E2019DD8,DRV-1008,PR-240829-ROTWOSN,SES-679E03B9,2025-03-05T08:17:00.000Z,33.084268,-96.651947,159.9,264.0,20.7,9.1,False,False,False,False,False,android,4.2.0,34,LTE,-95,en_route_to_customer,0.1,0.036,True,clear,45.7,moderate,breakfast,1.947,0,98,2.06
TEL-A14BF0BA05FF,DRV-1010,PR-240815-RTYBAC5,SES-66C6D872,2025-03-06T17:02:00.000Z,33.068725,-96.654214,174.1,0.0,0.0,16.7,False,False,False,False,False,ios,4.2.0,96,3G,-74,waiting_at_restaurant,0.0,0.0,True,clear,46.6,light,dinner,0.813,23,98,1.93
TEL-FC283090F0C3,DRV-1006,PR-240609-FD3D9T6,SES-D2177FD3,2025-03-05T02:20:30.000Z,33.023425,-96.67738,152.8,188.6,21.6,2.6,False,True,False,True,False,ios,4.2.0,94,LTE,-84,en_route_to_customer,2.4,0.851,True,rain,84.9,heavy,late_night,0.618,0,69,2.94
TEL-5A811A62500C,DRV-1003,PR-240604-QTVE3WO,SES-0E647F07,2025-03-06T05:06:30.000Z,32.944774,-96.598331,148.5,0.0,0.0,16.8,False,False,False,False,False,ios,4.1.2,37,5G,-64,delivered,0.0,0.0,True,rain,46.5,moderate,breakfast,2.394,0,97,2.96
TEL-8CC327C9464A,DRV-1018,PR-240711-XLUGKHH,SES-ECD9E3FC,2025-03-04T13:21:00.000Z,32.947621,-96.787908,174.6,208.3,20.1,15.1,False,False,False,False,False,android,4.1.2,45,LTE,-80,en_route_to_customer,0.1,0.017,False,clear,93.6,moderate,lunch,1.912,0,98,1.83
TEL-E69F8A2ABF9E,DRV-1007,PR-240825-ICBV62B,SES-82F86548,2025-03-02T18:28:30.000Z,33.099834,-96.638721,136.6,356.5,36.2,14.7,False,False,False,False,False,ios,4.2.0,61,5G,-97,en_route_to_customer,0.2,0.101,False,clear,46.8,light,dinner,2.32,0,99,1.21
TEL-D331FE48302E,DRV-1013,PR-240608-H3PGUY3,SES-8CBFD4A6,2025-03-09T20:42:00.000Z,32.737395,-96.763338,136.5,0.0,0.0,16.2,False,False,False,False,False,ios,4.2.1,53,LTE,-80,delivered,0.0,0.0,True,clear,64.3,light,dinner,3.242,0,98,2.15
TEL-39D098234312,DRV-1005,PR-240707-VXSIHFX,SES-D7BC91C8,2025-03-06T23:59:30.000Z,33.014283,-96.613078,132.2,141.7,28.5,7.9,False,False,False,False,False,ios,4.1.2,81,3G,-55,en_route_to_customer,0.0,0.012,True,rain,90.5,light,late_night,2.435,0,100,2.22
TEL-A94BD2A6D4DC,DRV-1002,PR-240601-GUMI5YM,SES-2AFB9BE0,2025-03-02T21:11:00.000Z,32.782686,-96.800621,167.1,166.2,17.1,6.8,False,False,False,False,False,ios,4.2.0,93,3G,-84,en_route_to_customer,12.2,3.47,True,clear,93.5,light,late_night,2.034,0,98,1.96
TEL-48879D90FA48,DRV-1007,PR-240626-QW6FKXC,SES-2A807BBD,2025-03-02T19:23:30.000Z,33.02271,-96.628881,121.2,128.7,13.2,11.2,False,False,False,False,False,ios,4.2.0,54,3G,-94,en_route_to_customer,8.0,1.759,True,clear,80.2,light,dinner,0.884,0,100,2.86
TEL-C8A59110136F,DRV-1016,PR-240803-10YFVUE,SES-F1714F3D,2025-03-01T19:09:30.000Z,33.05518,-96.674163,165.2,5.8,38.4,8.6,False,False,False,False,False,android,4.2.1,85,LTE,-63,en_route_to_customer,1.5,0.965,True,clear,50.0,light,dinner,2.16,0,100,2.45
TEL-84A2C62717A2,DRV-1016,PR-240825-C1H9X6X,SES-C57B428E,2025-03-01T21:32:30.000Z,32.802274,-96.799943,157.9,335.7,29.8,8.0,False,False,False,False,False,android,4.2.1,52,LTE,-104,en_route_to_restaurant,0.1,0.041,True,clear,56.4,light,late_night,1.213,0,97,3.14
TEL-BF687595B242,DRV-1016,PR-240628-WLHCNKG,SES-C51A9FDC,2025-03-02T03:27:00.000Z,33.023006,-96.681451,135.2,65.0,33.4,15.7,False,False,False,False,False,android,4.2.1,59,LTE,-104,en_route_to_restaurant,0.1,0.037,True,rain,102.2,light,late_night,0.568,0,97,1.83
TEL-3B6872F7FB60,DRV-1000,PR-240823-WQ1K4UH,SES-E988515B,2025-03-07T22:04:30.000Z,32.740425,-96.811567,150.5,228.1,22.3,10.0,False,False,False,False,False,ios,4.1.2,67,LTE,-55,en_route_to_customer,0.1,0.043,True,clear,50.9,light,late_night,2.627,0,100,2.21
TEL-67842F499861,DRV-1017,PR-240809-ZJVQZC7,SES-9E86C696,2025-03-04T07:42:00.000Z,33.050805,-96.629506,150.6,171.7,34.4,13.8,False,False,False,False,False,android,4.1.2,59,LTE,-63,en_route_to_customer,0.1,0.079,True,clear,92.0,light,breakfast,1.778,0,100,3.03
TEL-64E6F8865393,DRV-1002,PR-240724-Y8RFQRA,SES-6FEA621D,2025-03-03T01:44:30.000Z,33.073953,-96.60336,170.9,0.0,0.0,9.2,False,False,False,False,False,ios,4.2.0,89,5G,-77,delivered,0.0,0.0,True,clear,77.3,moderate,late_night,1.806,0,100,1.24
TEL-9DCBB5B4A876,DRV-1016,PR-240825-C1H9X6X,SES-C57B428E,2025-03-01T21:30:30.000Z,32.801762,-96.788994,128.5,278.6,22.8,7.7,False,False,False,False,False,android,4.2.1,54,LTE,-77,en_route_to_restaurant,1.4,0.548,True,clear,67.3,light,late_night,0.465,0,99,2.37
TEL-E0C889EB2CE8,DRV-1005,,SES-1BFA5532,2025-03-07T08:10:30.000Z,32.73972,-96.810537,122.1,0.0,0.0,9.3,False,False,False,False,False,ios,4.1.2,69,offline,-72,idle,0.0,0.0,False,clear,92.2,moderate,breakfast,0.0,25,100,3.57
TEL-F9B35E79BD28,DRV-1012,PR-240820-26NSRCC,SES-5160F6B7,2025-03-03T10:03:30.000Z,32.957912,-96.718414,139.6,250.3,31.0,16.4,False,False,False,False,False,android,4.2.0,37,LTE,-87,en_route_to_restaurant,0.1,0.043,True,clear,89.9,light,breakfast,1.433,0,98,1.36
TEL-931CFE55157D,DRV-1017,PR-240826-BSL3NHL,SES-E6313964,2025-03-04T20:21:00.000Z,32.775571,-96.779944,127.6,220.2,27.5,11.1,False,True,False,False,False,android,4.1.2,76,LTE,-57,en_route_to_customer,6.9,3.176,False,clear,81.3,moderate,dinner,1.18,0,89,2.2
TEL-106FDEE86C0F,DRV-1016,,SES-93FB0D0A,2025-03-01T20:39:30.000Z,32.929247,-96.5697,140.2,0.0,0.0,10.4,False,False,False,False,False,android,4.2.1,45,LTE,-78,idle,0.0,0.0,True,clear,88.2,light,dinner,0.0,5,100,2.5
TEL-7F18DC7D3237,DRV-1016,,SES-623C919B,2025-03-02T04:20:00.000Z,32.755752,-96.807397,152.0,0.0,0.0,14.0,False,False,False,False,False,android,4.2.1,71,LTE,-55,idle,0.0,0.0,True,rain,104.3,light,late_night,0.0,45,99,3.65
TEL-3384523C8D26,DRV-1016,PR-240710-6JPUEFM,SES-6AEE4771,2025-03-01T13:08:00.000Z,32.742485,-96.794252,132.8,231.7,24.9,14.8,False,False,False,True,False,android,4.2.1,78,LTE,-97,en_route_to_customer,0.4,0.178,False,rain,63.8,light,lunch,2.663,0,83,1.46
TEL-7152F21039CF,DRV-1005,PR-240801-7623U4O,SES-A7C29807,2025-03-07T03:58:30.000Z,32.797833,-96.817949,164.6,291.7,38.9,4.7,False,False,False,False,False,ios,4.1.2,41,3G,-79,en_route_to_customer,0.1,0.05,True,clear,85.3,light,late_night,2.77,0,99,3.47
TEL-50D16083935D,DRV-1001,PR-240818-01VMEEQ,SES-67FC97BE,2025-03-08T21:46:30.000Z,32.812556,-96.821043,125.1,0.0,0.0,13.6,False,False,False,False,False,android,4.2.0,69,5G,-80,waiting_at_restaurant,0.0,0.0,True,clear,92.7,moderate,late_night,0.86,38,100,2.48
TEL-C27D17B0FA57,DRV-1001,PR-240613-KMNVUAH,SES-B0F1DC40,2025-03-08T05:56:30.000Z,32.967956,-96.733941,142.0,0.0,0.0,13.4,False,False,False,False,False,android,4.2.0,52,5G,-95,waiting_at_restaurant,0.0,0.0,True,clear,75.2,light,breakfast,1.65,9,100,2.71
TEL-EA345D397E55,DRV-1003,PR-240708-XH9L40O,SES-A3C520F9,2025-03-06T04:16:30.000Z,33.078719,-96.683708,170.5,0.0,0.0,11.9,False,False,False,False,False,ios,4.1.2,71,LTE,-75,delivered,0.0,0.0,True,clear,62.4,moderate,late_night,1.612,0,100,3.3
TEL-7751E71EAF5B,DRV-1016,PR-240825-C1H9X6X,SES-C57B428E,2025-03-01T21:35:00.000Z,32.802492,-96.799434,160.4,0.0,0.0,9.9,False,False,False,False,False,android,4.2.1,52,LTE,-79,waiting_at_restaurant,0.0,0.0,True,clear,62.5,light,late_night,1.213,31,100,1.73
TEL-167712205D7F,DRV-1009,PR-240722-UA7FYBV,SES-6D5AF6DC,2025-03-04T20:59:30.000Z,33.076208,-96.652203,159.8,0.0,0.0,15.3,False,False,False,False,False,android,4.2.1,74,LTE,-72,delivered,0.0,0.0,True,clear,54.6,light,dinner,1.261,0,98,3.45
TEL-6950E0D05250,DRV-1000,PR-240626-KWFU82X,SES-74B7AB7D,2025-03-07T19:15:00.000Z,33.027134,-96.663183,163.6,321.9,23.2,11.3,False,False,False,False,False,ios,4.1.2,57,offline,-60,en_route_to_restaurant,0.2,0.066,True,clear,77.7,moderate,dinner,1.224,0,98,1.61
TEL-1931FE863A44,DRV-1014,PR-240701-N6UMK30,SES-0ABB5005,2025-03-09T20:10:30.000Z,33.008484,-96.671228,129.5,0.0,0.0,15.1,False,False,False,False,False,ios,4.1.2,35,5G,-78,delivered,0.0,0.0,True,clear,53.9,moderate,dinner,1.997,0,100,1.37
TEL-00B3F57DC4B8,DRV-1011,PR-240812-TV05PZS,SES-2C148E63,2025-03-05T08:43:00.000Z,32.989647,-96.579642,165.4,330.4,10.6,16.2,True,False,False,False,True,android,4.2.1,33,LTE,-81,en_route_to_customer,0.4,0.079,True,fog,85.1,moderate,breakfast,1.963,0,61,1.6
TEL-573404A620B0,DRV-1018,PR-240708-XKNWHAK,SES-CB04DBCD,2025-03-05T01:52:30.000Z,33.045308,-96.641661,157.9,260.4,34.3,9.0,True,False,False,False,False,android,4.1.2,78,LTE,-101,en_route_to_restaurant,0.0,0.017,False,clear,77.4,light,late_night,1.291,0,84,1.7
TEL-46D8BA3E57ED,DRV-1018,PR-240710-9N7YT2J,SES-67DF5825,2025-03-05T01:18:30.000Z,32.766615,-96.803605,151.7,0.0,0.0,13.3,False,False,False,False,False,android,4.1.2,58,offline,-96,delivered,0.0,0.0,True,rain,62.2,moderate,late_night,1.493,0,99,1.78
TEL-1BCA8F8971C9,DRV-1010,PR-240610-KAE91X5,SES-79978930,2025-03-07T02:59:30.000Z,32.786723,-96.849811,169.9,61.2,20.8,3.3,False,False,False,False,False,ios,4.2.0,61,LTE,-96,en_route_to_restaurant,2.3,0.81,True,clear,76.3,moderate,late_night,0.328,0,100,2.21
TEL-B191DC2C470D,DRV-1017,PR-240719-NFPGS8C,SES-FD7DC926,2025-03-04T23:53:30.000Z,33.022914,-96.695706,152.7,280.7,25.7,13.2,False,True,False,False,False,android,4.1.2,35,3G,-100,en_route_to_customer,0.0,0.018,True,clear,91.1,moderate,late_night,2.044,0,87,1.23
TEL-0E0EDBF1321C,DRV-1008,PR-240702-SUD7LL0,SES-2680ECF2,2025-03-05T07:36:30.000Z,32.749808,-96.792374,136.5,201.9,15.0,5.6,False,False,False,False,False,android,4.2.0,83,5G,-103,en_route_to_customer,0.8,0.206,False,clear,54.0,heavy,breakfast,1.018,0,100,3.63
TEL-DCC0D72885F0,DRV-1004,PR-240825-AO57FHO,SES-D794229A,2025-03-03T02:16:30.000Z,32.963372,-96.647577,160.2,263.4,19.8,13.2,False,False,False,False,False,android,4.1.2,52,LTE,-59,en_route_to_customer,0.2,0.066,True,clear,94.5,light,late_night,2.544,0,100,3.67
TEL-D8C3C23FA20D,DRV-1001,PR-240715-I7DHE3J,SES-150FF806,2025-03-08T04:07:00.000Z,32.741454,-96.834248,151.7,0.0,0.0,11.8,False,False,False,False,False,android,4.2.0,77,LTE,-84,delivered,0.0,0.0,True,clear,62.3,heavy,late_night,1.242,0,98,1.76
TEL-6095FA5B1624,DRV-1000,PR-240718-KBN09JQ,SES-E3959BAE,2025-03-07T18:13:00.000Z,32.814436,-96.817276,124.3,16.8,14.8,3.0,False,False,False,False,False,ios,4.1.2,48,3G,-72,en_route_to_restaurant,0.4,0.109,True,clear,82.3,heavy,dinner,0.309,0,98,1.52
TEL-0A911B82ACAE,DRV-1002,PR-240812-851BJ6P,SES-7B2D327F,2025-03-02T23:21:00.000Z,32.94623,-96.795868,123.1,10.0,34.4,10.0,False,False,False,False,False,ios,4.2.0,64,5G,-99,en_route_to_restaurant,2.7,1.523,False,clear,47.5,light,late_night,0.287,0,99,2.84
TEL-2040982B77D7,DRV-1007,PR-240728-B4H24DH,SES-E2D99149,2025-03-02T23:31:30.000Z,32.928173,-96.570652,162.4,0.0,0.0,3.7,False,False,False,False,False,ios,4.2.0,71,3G,-75,waiting_at_restaurant,0.0,0.0,True,rain,67.8,moderate,late_night,0.525,11,99,1.89
TEL-E40FEF7F9460,DRV-1014,PR-240709-3XCUYLI,SES-3C72C511,2025-03-10T03:24:30.000Z,32.798365,-96.800975,139.1,0.0,0.0,8.3,False,False,False,False,False,ios,4.1.2,58,5G,-102,waiting_at_restaurant,0.0,0.0,True,clear,47.4,moderate,late_night,0.5,38,100,3.39
TEL-83CE7D1DAAAA,DRV-1001,PR-240714-PBHYTOB,SES-1882D43F,2025-03-08T13:31:30.000Z,32.783276,-96.775283,164.9,64.2,31.0,5.7,False,False,False,True,False,android,4.2.0,34,5G,-68,en_route_to_customer,0.1,0.069,True,clear,71.1,light,lunch,3.327,0,79,1.67
TEL-3F28265B9F36,DRV-1015,PR-240714-5OPQ8PT,SES-B211B40C,2025-03-06T01:33:30.000Z,32.946315,-96.777549,142.9,162.7,13.6,16.5,False,False,False,False,False,android,4.1.2,61,LTE,-64,en_route_to_restaurant,0.2,0.056,True,clear,46.6,heavy,late_night,0.733,0,100,3.18
TEL-D90005E5B139,DRV-1005,PR-240630-1BOEE1F,SES-D2887E55,2025-03-06T21:56:30.000Z,33.072746,-96.604357,167.7,40.1,20.3,11.3,False,False,False,False,False,ios,4.1.2,64,LTE,-92,en_route_to_customer,0.9,0.295,True,rain,81.0,moderate,late_night,1.478,0,99,3.78
TEL-906287437D5C,DRV-1008,PR-240627-N5AN4ZG,SES-9C5EA674,2025-03-05T11:47:00.000Z,32.804031,-96.775296,167.8,302.2,20.0,11.4,False,False,False,False,False,android,4.2.0,57,LTE,-101,en_route_to_restaurant,4.5,1.512,True,clear,45.2,light,lunch,0.167,0,98,1.34
TEL-BEB0CF50D735,DRV-1017,PR-240717-7QI3OWS,SES-0359C668,2025-03-04T09:58:30.000Z,32.794315,-96.772795,132.5,0.0,0.0,14.8,False,False,False,False,False,android,4.1.2,52,LTE,-95,waiting_at_restaurant,0.0,0.0,True,clear,60.7,heavy,breakfast,0.38,40,98,3.25
TEL-B3F8BDCED5B9,DRV-1014,PR-240826-7DIGUH3,SES-77B878C5,2025-03-09T18:21:30.000Z,32.7869,-96.769752,155.9,8.8,20.3,17.6,False,True,False,False,False,ios,4.1.2,79,5G,-77,en_route_to_customer,7.8,2.65,True,clear,59.7,heavy,dinner,1.132,0,87,3.62
TEL-1567220F43C4,DRV-1009,PR-240801-PE32950,SES-3B798B62,2025-03-04T05:42:00.000Z,33.007645,-96.609088,153.1,153.5,10.3,6.2,False,False,False,False,False,android,4.2.1,72,LTE,-104,en_route_to_restaurant,4.9,0.833,True,clear,65.7,heavy,breakfast,0.086,0,100,2.19
TEL-1E101FB0520C,DRV-1017,PR-240621-6KD55PH,SES-936D1C38,2025-03-04T13:48:30.000Z,32.767261,-96.812766,120.6,213.5,8.3,9.5,False,False,False,False,False,android,4.1.2,94,5G,-105,en_route_to_restaurant,0.5,0.07,True,clear,65.5,heavy,lunch,0.587,0,99,1.86
TEL-EF71DDFD6E76,DRV-1003,PR-240829-JVMSLH5,SES-A1EE1961,2025-03-06T10:33:30.000Z,33.025636,-96.659673,162.8,304.9,19.1,9.4,False,True,False,False,False,ios,4.1.2,39,5G,-66,en_route_to_restaurant,0.7,0.232,True,clear,66.7,light,breakfast,0.728,0,89,2.6
TEL-F31C2EC0FD9E,DRV-1001,PR-240801-50GZ1A3,SES-F3D829EB,2025-03-08T18:38:30.000Z,33.031565,-96.652755,141.0,0.0,0.0,6.7,False,False,False,False,False,android,4.2.0,86,5G,-65,waiting_at_restaurant,0.0,0.0,True,rain,76.0,light,dinner,0.472,39,100,1.85
